Component,Home,Distributor,Operations Category,Major Group,Manufacturer,Distribution Item,Brand,Brand Name,Pack Size,Unit,Total Quantity,Total Amount,Unit Price,SCC
1572,Northland Pointe,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,2018938,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,1,56.59,56.59,'20066942052013
9098,Summer Street Shelter,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,2018938,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,1,56.59,56.59,'20066942052013
1570,Gilmore Lodge,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,2018938,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,1,56.59,56.59,'20066942052013
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,5154281,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,1,56.65,56.65,'20066942052013
5884,Deer Park Villa,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,2018938,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,2,122.78,61.39,'20066942052013
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,701508,SUCCESS,ORANGE MANDARIN,24/10 OZ,CS,2,56.06,28.03,'20066942051665
1571,Linhaven Home for the Aged,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,2018938,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,4,235.96,58.99,'20066942052013
1569,The Meadows of Dorchester,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,2018938,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,4,226.36,56.59,'20066942052013
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,2018938,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,5,302.15,60.42999999999999,'20066942052013
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,5154281,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,10,480.56,48.056,'20066942052013
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,5154281,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,15,882.85,58.85666666666667,'20066942052013
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,5154281,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,22,1292.64,58.75636363636364,'20066942052013
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,5154281,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,27,1589.13,58.85666666666667,'20066942052013
1572,Northland Pointe,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,5154281,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,44,2568.73,58.380227272727275,'20066942052013
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,5154281,SUCCESS,ORANGE MANDARIN,6/100 OZ,CS,44.17,2592.34,58.69006112746208,'20066942052013
1569,The Meadows of Dorchester,GFS ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,1042067,KONTIKI,ORANGE MANDARIN IN JUICE,6/2.8LT,CS,2,121.38,60.69,'10055710076590
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,7354269,KONTIKI,ORANGE MANDARIN IN JUICE,6/2.8LT,CS,2,119.24,59.62,'10055710076590
1572,Northland Pointe,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,7354269,KONTIKI,ORANGE MANDARIN IN JUICE,6/2.8LT,CS,2,119.24,59.62,'10055710076590
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,7354269,KONTIKI,ORANGE MANDARIN IN JUICE,6/2.8LT,CS,4,238.48,59.62,'10055710076590
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,7354269,KONTIKI,ORANGE MANDARIN IN JUICE,6/2.8LT,CS,5,298.1,59.620000000000005,'10055710076590
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,CALKINS & BURKE LTD                ,5283841,INTLCLS,ORANGE MANDARIN SECT LS CANADA,6/#10,CS,1,65.19,65.19,'10074865735923
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,CALKINS & BURKE LTD                ,5283841,INTLCLS,ORANGE MANDARIN SECT LS CANADA,6/#10,CS,3,195.57,65.19,'10074865735923
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,CALKINS & BURKE LTD                ,5283841,INTLCLS,ORANGE MANDARIN SECT LS CANADA,6/#10,CS,4,260.76,65.19,'10074865735923
1571,Linhaven Home for the Aged,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,3574947,SUCCESS,ORANGE MANDARIN WHL IN PEAR JC,6/100 OZ,CS,1,58.93,58.93,'20066942052105
1570,Gilmore Lodge,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,3574947,SUCCESS,ORANGE MANDARIN WHL IN PEAR JC,6/100 OZ,CS,1,58.93,58.93,'20066942052105
5884,Deer Park Villa,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,3574947,SUCCESS,ORANGE MANDARIN WHL IN PEAR JC,6/100 OZ,CS,2,124.34,62.17,'20066942052105
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,6961841,SUCCESS,ORANGE MANDARIN WHL IN PEAR JC,6/100 OZ,CS,2,119.94,59.97,'20066942052105
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,6961841,SUCCESS,ORANGE MANDARIN WHL IN PEAR JC,6/100 OZ,CS,2,119.94,59.97,'20066942052105
1569,The Meadows of Dorchester,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,3574947,SUCCESS,ORANGE MANDARIN WHL IN PEAR JC,6/100 OZ,CS,3,183.75,61.25,'20066942052105
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,3574947,SUCCESS,ORANGE MANDARIN WHL IN PEAR JC,6/100 OZ,CS,4,235.72,58.93,'20066942052105
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,6961841,SUCCESS,ORANGE MANDARIN WHL IN PEAR JC,6/100 OZ,CS,37,2210.99,59.75648648648648,'20066942052105
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SUN RICH FRESH FOODS INC.,2527810,SYS IMP,ORANGE SECTION,8 LB,CS,1,39.09,39.09,'10074865338742
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SUN RICH FRESH FOODS INC.,2527810,SYS IMP,ORANGE SECTION,8 LB,CS,22,843.74,38.35181818181818,'10074865338742
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SUN RICH FRESH FOODS INC.,2527810,SYS IMP,ORANGE SECTION,8 LB,CS,40,1517.2,37.93,'10074865338742
1572,Northland Pointe,GFS ONTARIO,Food,FRUIT,FRESH START FOODS INC. (MANUF),1119484,GFS,ORANGE SECTION DCD PAIL 8LB,1X3.63KG,CS,4,163.32,40.83,'00620868108788
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SUN RICH FRESH FOODS INC.,4674958,SUNRICH,ORANGE SECTION DICED,8LB,CS,1,39.82,39.82,'00060243000670
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SUN RICH FRESH FOODS INC.,4674958,SUNRICH,ORANGE SECTION DICED,8LB,CS,2,77.44,38.72,'00060243000670
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SUN RICH FRESH FOODS INC.,4674958,SUNRICH,ORANGE SECTION DICED,8LB,CS,8,314.16,39.27,'00060243000670
1572,Northland Pointe,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SUN RICH FRESH FOODS INC.,4674958,SUNRICH,ORANGE SECTION DICED,8LB,CS,19,753.28,39.64631578947368,'00060243000670
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SUN RICH FRESH FOODS INC.,4674958,SUNRICH,ORANGE SECTION DICED,8LB,CS,22,869.44,39.52,'00060243000670
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,DOLE FOODS OF CANADA LTD.,5556562,DOLE,PEACH DCD IN JCE,6X2.84L,CS,1,73.63,73.63,'10065250007145
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,DOLE FOODS OF CANADA LTD.,5556562,DOLE,PEACH DCD IN JCE,6X2.84L,CS,2,147.26,73.63,'10065250007145
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,DOLE FOODS OF CANADA LTD.,5556562,DOLE,PEACH DCD IN JCE,6X2.84L,CS,11,809.93,73.63,'10065250007145
1570,Gilmore Lodge,GFS ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,1180089,KONTIKI,PEACH DCD IN PEAR JCE,6X2.84L,CS,1,59.95,59.95,'10055710102312
1569,The Meadows of Dorchester,GFS ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,1180089,KONTIKI,PEACH DCD IN PEAR JCE,6X2.84L,CS,1,59.95,59.95,'10055710102312
1571,Linhaven Home for the Aged,GFS ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,1180089,KONTIKI,PEACH DCD IN PEAR JCE,6X2.84L,CS,3,171.35,57.11666666666667,'10055710102312
5884,Deer Park Villa,GFS ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,1180089,KONTIKI,PEACH DCD IN PEAR JCE,6X2.84L,CS,3,179.85,59.949999999999996,'10055710102312
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,1180089,KONTIKI,PEACH DCD IN PEAR JCE,6X2.84L,CS,7,411.15,58.73571428571428,'10055710102312
1570,Gilmore Lodge,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,3958647,SUCCESS,PEACH DICED,6X100 OZ,CS,1,54.83,54.83,'20066942356593
1572,Northland Pointe,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,3958647,SUCCESS,PEACH DICED,6X100 OZ,CS,1,59.66,59.66,'20066942356593
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,506543,TROPC,PEACH DICED,6/2.84L,CS,1,58.9,58.9,'10055710070765
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,124222,SUCCESS,PEACH DICED,6X100 OZ,CS,1,55.06,55.06,'20066942356593
9098,Summer Street Shelter,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,3958647,SUCCESS,PEACH DICED,6X100 OZ,CS,2,114.49,57.245,'20066942356593
1572,Northland Pointe,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,506543,TROPC,PEACH DICED,6/2.84L,CS,2,107.68,53.84,'10055710070765
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,124222,SUCCESS,PEACH DICED,6X100 OZ,CS,6,330.36,55.06,'20066942356593
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,124222,SUCCESS,PEACH DICED,6X100 OZ,CS,7,385.42,55.06,'20066942356593
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,124222,SUCCESS,PEACH DICED,6X100 OZ,CS,9,509.14,56.57111111111111,'20066942356593
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,506543,TROPC,PEACH DICED,6/2.84L,CS,10,543.46,54.346000000000004,'10055710070765
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,124222,SUCCESS,PEACH DICED,6X100 OZ,CS,16,931.96,58.2475,'20066942356593
1572,Northland Pointe,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,124222,SUCCESS,PEACH DICED,6X100 OZ,CS,30,1702.8,56.76,'20066942356593
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,124222,SUCCESS,PEACH DICED,6X100 OZ,CS,31,1734.06,55.93741935483871,'20066942356593
1569,The Meadows of Dorchester,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,6608938,SUCCESS,PEACH DICED IN LIGHT SYRUP,6/100OZ,CS,2,132.82,66.41,'20066942356609
1569,The Meadows of Dorchester,GFS ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,1244548,KONTIKI,PEACH PUREE,4X3L,CS,2,145.02,72.51,'10055710103036
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,2787440,KONTIKI,PEACH PUREE,4X3L,CS,7,515.26,73.60857142857142,'10055710103036
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,2787440,KONTIKI,PEACH PUREE,4X3L,CS,15,1085.1,72.33999999999999,'10055710103036
1569,The Meadows of Dorchester,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,6568938,SUCCESS,PEACH SLICE,6/100 OZ,CS,2,130.86,65.43,'20066942356562
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,7086796,TROPC,PEACH SLICE IN LITE SYRUP,12/796 ML,CS,1,45.16,45.16,'20055710070731
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,7086796,TROPC,PEACH SLICE IN LITE SYRUP,12/796 ML,CS,1,42,42,'20055710070731
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,2800126,TROPC,PEACH SLICE IN LITE SYRUP,6/2.84LT,CS,2,107.68,53.84,'10055710070826
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,7086796,TROPC,PEACH SLICE IN LITE SYRUP,12/796 ML,CS,2,87.16,43.58,'20055710070731
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,2800126,TROPC,PEACH SLICE IN LITE SYRUP,6/2.84LT,CS,3,161.52,53.84,'10055710070826
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,2800126,TROPC,PEACH SLICE IN LITE SYRUP,6/2.84LT,CS,4,220.42,55.105,'10055710070826
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,2800126,TROPC,PEACH SLICE IN LITE SYRUP,6/2.84LT,CS,9,484.56,53.84,'10055710070826
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ALASKO FROZEN FOODS,7591243,ALASK,PEACH SLICED,5X1K,CS,8,230.44,28.805,'10695058001986
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ALASKO FROZEN FOODS,7591243,ALASK,PEACH SLICED,5X1K,CS,10,289.7,28.97,'10695058001986
1569,The Meadows of Dorchester,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,4554306,SUCCESS,PEACH SLICED IN JUICE,6/100 OZ,CS,1,59.95,59.95,'20066942356586
5884,Deer Park Villa,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,4554306,SUCCESS,PEACH SLICED IN JUICE,6/100 OZ,CS,1,59.95,59.95,'20066942356586
1571,Linhaven Home for the Aged,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,4554306,SUCCESS,PEACH SLICED IN JUICE,6/100 OZ,CS,1,59.95,59.95,'20066942356586
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,4554306,SUCCESS,PEACH SLICED IN JUICE,6/100 OZ,CS,2,119.9,59.95,'20066942356586
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,8458929,SUCCESS,PEACH SLICED IN JUICE,6/100 OZ,CS,10,585.31,58.53099999999999,'20066942356586
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,8458929,SUCCESS,PEACH SLICED IN JUICE,6/100 OZ,CS,15,876.74,58.449333333333335,'20066942356586
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,307757,KONTIKI,PEACH SLICED IN NAT JUICE,6/2.84LT,CS,1,58.9,58.9,'10055710101292
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,307757,KONTIKI,PEACH SLICED IN NAT JUICE,6/2.84LT,CS,2,109.44,54.72,'10055710101292
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,307757,KONTIKI,PEACH SLICED IN NAT JUICE,6/2.84LT,CS,5,277.78,55.556,'10055710101292
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,307757,KONTIKI,PEACH SLICED IN NAT JUICE,6/2.84LT,CS,13,723.9,55.684615384615384,'10055710101292
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,307757,KONTIKI,PEACH SLICED IN NAT JUICE,6/2.84LT,CS,16,888.06,55.50375,'10055710101292
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SNOWCREST FOODS LTD.,8847030,SYS CLS,PEACHES SLICED FREESTONE IQF,2/2.5 KG,CS,6,254.24,42.373333333333335,'10074865545898
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SNOWCREST FOODS LTD.,8847030,SYS CLS,PEACHES SLICED FREESTONE IQF,2/2.5 KG,CS,10,425.76,42.576,'10074865545898
1571,Linhaven Home for the Aged,GFS ONTARIO,Food,FRUIT,DOLE FOODS OF CANADA LTD.,1409769,DOLE,PEAR DCD IN JCE,6X2.84L,CS,1,78.13,78.13,'10065250007183
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,DOLE FOODS OF CANADA LTD.,5556549,DOLE,PEAR DCD IN JCE,6X2.84L,CS,1,78.11,78.11,'10065250007183
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,DOLE FOODS OF CANADA LTD.,5556549,DOLE,PEAR DCD IN JCE,6X2.84L,CS,2,156.22,78.11,'10065250007183
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,DOLE FOODS OF CANADA LTD.,5556549,DOLE,PEAR DCD IN JCE,6X2.84L,CS,11,859.21,78.11,'10065250007183
5884,Deer Park Villa,GFS ONTARIO,Food,FRUIT,DOLE FOODS OF CANADA LTD.,1409759,DOLE,PEAR DCD IN LT SYRUP,6X2.84L,CS,1,68.98,68.98,'10065250007169
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,124214,SUCCESS,PEAR DICED,6/100 OZ,CS,1,67.21,67.21,'20066942301104
1570,Gilmore Lodge,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,4553206,SUCCESS,PEAR DICED,6/100 OZ,CS,2,127.67,63.835,'20066942301104
1572,Northland Pointe,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,4553206,SUCCESS,PEAR DICED,6/100 OZ,CS,3,200,66.66666666666667,'20066942301104
1569,The Meadows of Dorchester,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,4553206,SUCCESS,PEAR DICED,6/100 OZ,CS,4,261.91,65.4775,'20066942301104
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,4553206,SUCCESS,PEAR DICED,6/100 OZ,CS,4,255.34,63.835,'20066942301104
5884,Deer Park Villa,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,4553206,SUCCESS,PEAR DICED,6/100 OZ,CS,4,258.06,64.515,'20066942301104
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,124214,SUCCESS,PEAR DICED,6/100 OZ,CS,5,310.2,62.04,'20066942301104
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,124214,SUCCESS,PEAR DICED,6/100 OZ,CS,5,310.2,62.04,'20066942301104
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,124214,SUCCESS,PEAR DICED,6/100 OZ,CS,11,687.61,62.51,'20066942301104
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,292029,TROPC,PEAR DICED,6/2.84LT,CS,13,910.63,70.04846153846154,'10055710070871
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,124214,SUCCESS,PEAR DICED,6/100 OZ,CS,15,1002.98,66.86533333333334,'20066942301104
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,292029,TROPC,PEAR DICED,6/2.84LT,CS,16,1116.58,69.78625,'10055710070871
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,8553356,SUCCESS,PEAR DICED IN LIGHT SYRUP,6/100 OZ,CS,1,52.98,52.98,'20066942301142
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,8553356,SUCCESS,PEAR DICED IN LIGHT SYRUP,6/100 OZ,CS,2,105.96,52.98,'20066942301142
5884,Deer Park Villa,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,8553356,SUCCESS,PEAR DICED IN LIGHT SYRUP,6/100 OZ,CS,7,397.98,56.854285714285716,'20066942301142
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,8553356,SUCCESS,PEAR DICED IN LIGHT SYRUP,6/100 OZ,CS,21,1171.34,55.77809523809523,'20066942301142
1572,Northland Pointe,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,8553356,SUCCESS,PEAR DICED IN LIGHT SYRUP,6/100 OZ,CS,25,1387.78,55.5112,'20066942301142
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,8553356,SUCCESS,PEAR DICED IN LIGHT SYRUP,6/100 OZ,CS,48,2651.52,55.24,'20066942301142
1569,The Meadows of Dorchester,GFS ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,1244550,KONTIKI,PEAR PUREE,4X3L,CS,1,68.29,68.29,'10055710103043
1880,Douglas H. Rapelje Lodge,GFS ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,1244558,KONTIKI,PEAR PUREE,48X100ML,CS,1,50.65,50.65,'40055710101125
1569,The Meadows of Dorchester,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,2787335,KONTIKI,PEAR PUREE,4X3L,CS,6,419.14,69.85666666666667,'10055710103043
1571,Linhaven Home for the Aged,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,2787335,KONTIKI,PEAR PUREE,4X3L,CS,19,1297.95,68.31315789473685,'10055710103043
1570,Gilmore Lodge,GFS ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,1182123,KONTIKI,PEAR SLICED IN NAT JUICE,6/2.84L,CS,2,158.16,79.08,'10055710102190
1880,Douglas H. Rapelje Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,307775,KONTIKI,PEAR SLICED IN NAT JUICE,6/2.84L,CS,8,549.2,68.65,'10055710102190
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,ARTHUR ROGERS AND ASSOC.INC,307775,KONTIKI,PEAR SLICED IN NAT JUICE,6/2.84L,CS,14,961.1,68.65,'10055710102190
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SUN RICH FRESH FOODS INC.,2527851,SYS IMP,PINEAPPLE CHUNK GLDN RIPE,8 LB,CS,3,104.25,34.75,'10074865338780
1570,Gilmore Lodge,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SUN RICH FRESH FOODS INC.,2527851,SYS IMP,PINEAPPLE CHUNK GLDN RIPE,8 LB,CS,103,3579.25,34.75,'10074865338780
1573,Woodlands of Sunset,SYSCO SOUTHWESTERN ONTARIO,Food,FRUIT,SYSCO P/L PRODUCE,7254087,SYS CLS,PINEAPPLE CHUNK IQF,2/2.5 KG,CS,1,41.96,41.96,'10889356142025
1573,Woodlands of Sunset,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,4524016,SUCCESS,PINEAPPLE CRSHD,6/100OZ,CS,1,61.63,61.63,'20066942357897
5884,Deer Park Villa,GFS ONTARIO,Food,FRUIT,SHAFER-HAGGART LTD.,4524016,SUCCESS,PINEAPPLE CRSHD,6/100OZ,CS,2,123.26,61.63,'20066942357897
